1443783851339	WIN-1SOR7LVE87T	tableau.health.jmx:name=iclientxmlappservice.getmetadata	PerformanceMetrics.RequestsProcessed	vizportal	0
1443783851339	WIN-1SOR7LVE87T	tableau.health.jmx:name=iclientxmlappservice.getmetadata	PerformanceMetrics.AverageRequestLatency	vizportal	0.0
1443783851494	WIN-1SOR7LVE87T	tableau.health.jmx:name=iwebclientappservice.updatesiteavailability	PerformanceMetrics.AverageBatchSize	vizportal	0.0
1443783851494	WIN-1SOR7LVE87T	tableau.health.jmx:name=iwebclientappservice.updatesiteavailability	PerformanceMetrics.AverageBatchFailure	vizportal	0.0
1443783851494	WIN-1SOR7LVE87T	tableau.health.jmx:name=iwebclientappservice.updatesiteavailability	PerformanceMetrics.RequestsFailed	vizportal	0
1443783851494	WIN-1SOR7LVE87T	tableau.health.jmx:name=iwebclientappservice.updatesiteavailability	PerformanceMetrics.RequestsProcessed	vizportal	0
1443783851494	WIN-1SOR7LVE87T	tableau.health.jmx:name=iwebclientappservice.updatesiteavailability	PerformanceMetrics.AverageRequestLatency	vizportal	0.0
1443783851619	WIN-1SOR7LVE87T	tableau.health.jmx:name=iwebclientappservice.clearsavedpasswords	PerformanceMetrics.RequestsFailed	vizportal	0
1443783851619	WIN-1SOR7LVE87T	tableau.health.jmx:name=iwebclientappservice.clearsavedpasswords	PerformanceMetrics.RequestsProcessed	vizportal	0
1443783851619	WIN-1SOR7LVE87T	tableau.health.jmx:name=iwebclientappservice.clearsavedpasswords	PerformanceMetrics.AverageRequestLatency	vizportal	0.0
1443783851648	WIN-1SOR7LVE87T	tableau.health.jmx:name=iwebclientappservice.getprojectnames	PerformanceMetrics.RequestsFailed	vizportal	0
1443783851648	WIN-1SOR7LVE87T	tableau.health.jmx:name=iwebclientappservice.getprojectnames	PerformanceMetrics.RequestsProcessed	vizportal	0
1443783851648	WIN-1SOR7LVE87T	tableau.health.jmx:name=iwebclientappservice.getprojectnames	PerformanceMetrics.AverageRequestLatency	vizportal	0.0
1443783851367	WIN-1SOR7LVE87T	tableau.health.jmx:name=iclientxmlappservice.getworkbookfiledownload	PerformanceMetrics.RequestsFailed	vizportal	0
1443783851367	WIN-1SOR7LVE87T	tableau.health.jmx:name=iclientxmlappservice.getworkbookfiledownload	PerformanceMetrics.RequestsProcessed	vizportal	0
1443783851367	WIN-1SOR7LVE87T	tableau.health.jmx:name=iclientxmlappservice.getworkbookfiledownload	PerformanceMetrics.AverageRequestLatency	vizportal	0.0
1443783851687	WIN-1SOR7LVE87T	tableau.health.jmx:name=iclientxmlappservice.deletesite	PerformanceMetrics.RequestsFailed	vizportal	0
